qty,entry_price,exit_price,buy_value,sell_value,gross_pnl,net_pnl,fees,return_pct,exit_reason,score,expected_net,symbol,surge_probability,predicted_mfe,p_hit_2_5,p_hit_3,p_hit_4,p_hit_5,regime,regime_score,validation_precision,mfe_validation_mae,mfe_validation_rank_ic,signal_date,entry_date,portfolio_size,configured_portfolio_size,stop_loss_pct,target_pct
49,375.1875,369.37490765625,18384.1875,18099.37047515625,-284.8170248437491,-338.61512229068194,53.79809744693282,-0.018208372196175094,stop_loss,0.09007483986196596,0.002483239650726319,GOCOLORS,0.774370551109314,0.03706417605280876,0.549580991268158,0.5277475714683533,0.413112998008728,0.3185146450996399,neutral,0.5785416695828594,0.85,0.01710309693148387,0.06990124012740409,2026-07-01,2026-07-02,5,5,0.015,0.025
268,69.0345,67.96498300875,18501.246,18214.615446345,-286.63055365499895,-340.47066347751223,53.8401098225133,-0.01835386714445274,stop_and_target_same_bar_conservative_stop,0.10701677586300071,0.0048705153465271,TIRUPATIFL,0.8103335499763489,0.03941304609179497,0.6092628836631775,0.565681517124176,0.44092220067977905,0.3185146450996399,risk_on,0.7455733508195271,0.85,0.01710309693148387,0.06990124012740409,2026-07-02,2026-07-03,5,5,0.015,0.025
2,6356.67675,6258.195935450625,12713.3535,12516.39187090125,-196.96162909874874,-248.72446035089436,51.76283125214561,-0.013408073559787145,stop_loss,0.09832697580916579,0.002483239650726319,THANGAMAYL,0.7518061399459839,0.03606969490647316,0.549580991268158,0.5277475714683533,0.413112998008728,0.3185146450996399,risk_on,0.7455733508195271,0.85,0.01710309693148387,0.06990124012740409,2026-07-02,2026-07-03,5,5,0.015,0.025
58,318.9594,326.7699183075,18499.645200000003,18952.655261835,453.01006183499703,398.95477321127515,54.055288623721886,0.021506589817094923,take_profit,0.09811160634619887,0.002483239650726319,ADFFOODS,0.7287245988845825,0.03391600027680397,0.549580991268158,0.5161290168762207,0.413112998008728,0.3111111521720886,risk_on,0.7455733508195271,0.85,0.01710309693148387,0.06990124012740409,2026-07-02,2026-07-03,5,5,0.015,0.025
38,478.73924999999997,490.462377384375,18192.0915,18637.57034060625,445.47884060625074,391.5375200807275,53.941320525523246,0.021106745445352633,take_profit,0.09797445680362876,0.002483239650726319,ZENSARTECH,0.7422258257865906,0.03254450485110283,0.549580991268158,0.5161290168762207,0.413112998008728,0.3185146450996399,risk_on,0.7455733508195271,0.85,0.01710309693148387,0.06990124012740409,2026-07-02,2026-07-03,5,5,0.015,0.025
58,318.9594,314.0179214955,18499.645200000003,18213.039446739,-286.605753261003,-340.4452885553032,53.83953529430023,-0.018352499249943803,stop_loss,0.09763640533549484,0.002483239650726319,KISSHT,0.7457196116447449,0.029163990169763565,0.549580991268158,0.5656814575195312,0.44092220067977905,0.38372093439102173,risk_on,0.7455733508195271,0.85,0.01710309693148387,0.06990124012740409,2026-07-02,2026-07-03,5,5,0.015,0.025
58,315.70777499999997,319.2403,18311.050949999997,18515.9374,204.8864500000018,150.9720804374233,53.91436956257849,0.008150730869934994,close_proxy,0.09851054387485449,0.0048705153465271,SKMEGGPROD,0.7921486496925354,0.040184009820222855,0.6092628836631775,0.5656814575195312,0.44474393129348755,0.3529411852359772,neutral,0.5739067835997469,0.85,0.01710309693148387,0.06990124012740409,2026-07-03,2026-07-06,5,5,0.015,0.025
273,67.53375,69.18748270312499,18436.71375,18888.18277795312,451.46902795312053,397.43705941195134,54.031968541169206,0.02145696409309194,take_profit,0.089942083231563,0.002483239650726319,TIRUPATIFL,0.7824482917785645,0.038054052740335464,0.549580991268158,0.5161290168762207,0.3564356565475464,0.2708333134651184,neutral,0.5739067835997469,0.85,0.01710309693148387,0.06990124012740409,2026-07-03,2026-07-06,5,5,0.015,0.025
577,32.016,31.519992119999998,18473.232,18187.035453239998,-286.1965467600021,-340.02660233878674,53.83005557878464,-0.018357469250287035,stop_loss,0.08915437953864995,0.002483239650726319,MCLOUD,0.7301743626594543,0.03017701581120491,0.549580991268158,0.5161290168762207,0.413112998008728,0.3185146450996399,neutral,0.5739067835997469,0.85,0.01710309693148387,0.06990124012740409,2026-07-03,2026-07-06,5,5,0.015,0.025
56,327.7638,322.68591932850006,18354.7728,18070.411482396004,-284.3613176039944,-338.14885809501214,53.78754049101774,-0.018256092969790458,stop_loss,0.08557821499502126,0.0015346460342407229,SUVEN,0.7369842529296875,0.027616146951913834,0.5258661508560181,0.5161290168762207,0.413112998008728,0.3185146450996399,neutral,0.5739067835997469,0.85,0.01710309693148387,0.06990124012740409,2026-07-03,2026-07-06,5,5,0.015,0.025
113,163.08149999999998,167.07495823124998,18428.209499999997,18879.47028013125,451.2607801312515,397.2319629525894,54.02881717866209,0.02144589127725876,take_profit,0.08553706022297802,0.0015346460342407229,AMIRCHAND,0.7363922595977783,0.027204599231481552,0.5258661508560181,0.5161290168762207,0.413112998008728,0.3185146450996399,neutral,0.5739067835997469,0.85,0.01710309693148387,0.06990124012740409,2026-07-03,2026-07-06,5,5,0.015,0.025
195,118.509225,116.67322083168752,23109.298875,22751.278062179066,-358.0208128209342,-413.51475596677875,55.493943145844504,-0.017808546527905828,stop_loss,0.10558360430939359,0.008134069919586182,MBAPL,0.7685964703559875,0.026826348155736923,0.6908517479896545,0.6086956262588501,0.5134408473968506,0.40092700719833374,neutral,0.5136344955053651,0.85,0.01710309693148387,0.06990124012740409,2026-07-06,2026-07-07,4,5,0.015,0.025
