signal_date,entry_weekday,status,reason,distance,width,take_profit,stop_loss,minimum_credit,expiry,entry_date,exit_date,lot,raw_credit_points,effective_credit_points,gross_pnl,costs,net_pnl,dte_at_signal,dte_at_entry,nifty_reference_signal,nifty_reference_entry,put_long,put_short,call_short,call_long,put_long_entry,put_short_entry,call_short_entry,call_long_entry,put_long_exit,put_short_exit,call_short_exit,call_long_exit,wing_width_points,max_loss_points,max_loss,lower_breakeven,upper_breakeven,return_on_capital,return_on_max_loss,eod_exit_reason,conservative_intraday_min_pnl_points,conservative_intraday_min_pnl,conservative_intraday_min_pnl_day,conservative_bound_is_not_fill,window,selection_train_start,selection_train_end,selected_score,oos_fixed_lot_equity,oos_fixed_lot_drawdown
2023-03-14,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-03-16,2023-03-15,2023-03-16,50,31.999999999999996,29.999999999999996,1422.4999999999998,97.14656385,1325.3534361499997,2,1,17125.75,17037.35,16600.0,16900.0,17350.0,17650.0,2.9,33.3,3.65,2.05,0.1,0.5,0.1,0.05,300.0,268.0,13400.0,16868.0,17382.0,0.013253534361499996,0.0989069728470149,take_profit_eod_mark,22.249999999999996,1112.4999999999998,2023-03-16,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1279433.93109945,0.0
2023-03-17,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-03-23,2023-03-20,2023-03-21,50,76.8,74.8,5225.0,103.25697389999999,5121.7430261,6,3,17178.15,17028.9,16650.0,16950.0,17400.0,17700.0,20.0,91.45,7.3,1.95,5.9,31.6,7.45,1.45,300.0,223.2,11160.0,16873.2,17476.8,0.051217430261,0.45893754714157703,take_profit_eod_mark,84.14999999999999,4207.5,2023-03-21,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1284555.67412555,0.0
2023-03-23,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-03-29,2023-03-24,2023-03-27,50,59.35,57.35,4112.5,101.49372175,4011.00627825,6,5,17087.5,16955.05,16550.0,16850.0,17350.0,17650.0,16.2,69.15,8.8,2.4,4.75,28.7,4.35,1.4,300.0,240.65,12032.5,16790.65,17409.35,0.0401100627825,0.3333477064824434,take_profit_eod_mark,57.900000000000006,2895.0000000000005,2023-03-27,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1288566.6804038,0.0
2023-03-31,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-04-06,2023-04-03,2023-04-05,50,14.399999999999997,12.399999999999997,762.4999999999998,96.07413945,666.4258605499998,6,3,17442.65,17474.0,16900.0,17200.0,17700.0,18000.0,2.9,15.7,2.4,0.8,1.75,3.2,3.85,0.45,300.0,285.6,14280.000000000002,17185.6,17714.4,0.006664258605499998,0.0466684776295518,take_profit_eod_mark,11.249999999999996,562.4999999999998,2023-04-05,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1289233.10626435,0.0
2023-04-13,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-04-20,2023-04-17,2023-04-18,50,37.25,35.25,3697.4999999999995,98.93668505,3598.5633149499995,7,3,17879.65,17760.1,17350.0,17650.0,18150.0,18450.0,5.55,42.05,2.35,1.6,2.4,42.8,1.5,1.2,300.0,262.75,13137.5,17612.75,18187.25,0.03598563314949999,0.27391538077640337,take_profit_eod_mark,55.1,2755.0,2023-04-18,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1292831.6695793,0.0
2023-04-20,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-04-27,2023-04-21,2023-04-24,50,16.7,14.7,1362.5,96.75882685,1265.74117315,7,6,17655.8,17657.3,17100.0,17400.0,17900.0,18200.0,3.45,14.2,7.75,1.8,2.6,5.4,13.1,1.35,300.0,283.3,14165.0,17383.3,17916.7,0.012657411731499998,0.08935694833392163,take_profit_eod_mark,17.849999999999998,892.4999999999999,2023-04-24,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1294097.41075245,0.0
2023-04-27,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-05-04,2023-04-28,2023-05-02,50,30.649999999999995,28.649999999999995,4509.999999999999,98.7637699,4411.236230099999,7,6,17908.1,18111.15,17350.0,17650.0,18150.0,18450.0,2.95,5.95,29.45,1.8,1.5,2.5,64.75,2.2,300.0,269.35,13467.500000000002,17619.35,18180.65,0.04411236230099999,0.32754677780582875,take_profit_eod_mark,60.749999999999986,3037.499999999999,2023-05-02,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1298508.6469825502,0.0
2023-05-04,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-05-11,2023-05-05,2023-05-08,50,59.400000000000006,57.400000000000006,3467.5000000000005,100.57316234999999,3366.9268376500004,7,6,18294.65,18129.7,17750.0,18050.0,18550.0,18850.0,10.6,68.45,3.95,2.4,3.8,14.25,4.6,1.1,300.0,240.6,12030.0,17990.6,18609.4,0.03366926837650001,0.27987754261429765,take_profit_eod_mark,58.2,2910.0,2023-05-08,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1301875.5738202,0.0
2023-05-11,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-05-18,2023-05-12,2023-05-15,50,27.149999999999995,25.149999999999995,1947.4999999999998,97.92504455,1849.5749554499998,7,6,18353.4,18333.4,17800.0,18100.0,18600.0,18900.0,6.3,26.5,8.3,1.35,4.7,11.9,9.75,1.15,300.0,272.85,13642.500000000002,18072.85,18627.15,0.018495749554499997,0.13557448821330398,take_profit_eod_mark,29.449999999999996,1472.4999999999998,2023-05-15,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1303725.14877565,0.0
2023-05-18,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-05-25,2023-05-19,2023-05-22,50,17.799999999999997,15.799999999999997,1882.5,97.09425535,1785.40574465,7,6,18175.45,18225.4,17600.0,17900.0,18450.0,18750.0,3.35,11.1,12.05,2.0,3.0,5.9,22.35,1.4,300.0,282.2,14110.0,17882.2,18467.8,0.0178540574465,0.12653477991849751,take_profit_eod_mark,21.15,1057.5,2023-05-22,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1305510.5545203,0.0
2023-05-26,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-06-01,2023-05-29,2023-05-30,50,12.600000000000003,10.600000000000003,692.5000000000001,96.26237625000002,596.2376237500001,6,3,18573.3,18673.7,18000.0,18300.0,18850.0,19150.0,4.45,11.8,6.65,1.4,2.4,4.8,3.8,0.95,300.0,287.4,14369.999999999998,18287.4,18862.6,0.005962376237500002,0.04149183185455812,take_profit_eod_mark,10.000000000000004,500.00000000000017,2023-05-30,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1306106.79214405,0.0
2023-06-01,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-06-08,2023-06-02,2023-06-05,50,16.65,14.649999999999999,1050.0,96.5850743,953.4149257,7,6,18570.0,18635.95,18000.0,18300.0,18850.0,19150.0,3.5,14.7,7.25,1.8,2.1,5.8,6.1,1.45,300.0,283.35,14167.500000000002,18283.35,18866.65,0.009534149257,0.06729591852479265,take_profit_eod_mark,17.049999999999997,852.4999999999999,2023-06-05,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1307060.20706975,0.0
2023-06-08,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-06-15,2023-06-09,2023-06-12,50,31.249999999999993,29.249999999999993,2114.9999999999995,97.98458330000001,2017.0154166999996,7,6,18709.95,18631.55,18150.0,18450.0,18950.0,19250.0,4.6,32.55,5.4,2.1,2.85,16.45,3.1,1.65,300.0,268.75,13437.5,18418.75,18981.25,0.020170154166999996,0.15010347287069764,take_profit_eod_mark,36.89999999999999,1844.9999999999995,2023-06-12,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1309077.2224864499,0.0
2023-06-15,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-06-22,2023-06-16,2023-06-19,50,27.75,25.75,1797.4999999999998,97.56695045000001,1699.9330495499999,7,6,18745.45,18899.15,18200.0,18500.0,19000.0,19300.0,3.85,9.15,24.55,2.1,2.2,6.35,9.95,1.9,300.0,272.25,13612.5,18472.25,19027.75,0.0169993304955,0.12488029748760329,take_profit_eod_mark,31.450000000000003,1572.5000000000002,2023-06-19,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1310777.155536,0.0
2023-06-22,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-06-29,2023-06-23,2023-06-26,50,24.500000000000004,22.500000000000004,1787.5,97.33984104999999,1690.16015895,7,6,18830.05,18705.9,18250.0,18550.0,19100.0,19400.0,3.75,26.6,3.55,1.9,2.3,16.65,2.3,1.4,300.0,275.5,13775.0,18525.5,19124.5,0.0169016015895,0.12269765219237751,take_profit_eod_mark,26.85,1342.5,2023-06-26,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1312467.3156949498,0.0
2023-06-30,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-07-06,2023-07-03,2023-07-04,50,14.500000000000002,12.500000000000002,1097.5000000000002,96.93861245,1000.5613875500003,6,3,19261.25,19404.95,18700.0,19000.0,19550.0,19850.0,7.4,14.45,9.05,1.6,3.4,6.2,9.8,1.15,300.0,285.5,14275.0,18985.5,19564.5,0.010005613875500002,0.07009186602802103,take_profit_eod_mark,11.05,552.5,2023-07-04,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1313467.8770825,0.0
2023-07-06,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-07-13,2023-07-07,2023-07-10,50,45.699999999999996,43.699999999999996,3467.4999999999995,99.65318785,3367.8468121499996,7,6,19536.1,19398.5,18950.0,19250.0,19800.0,20100.0,6.85,49.6,5.65,2.7,4.1,30.35,2.9,1.5,300.0,254.3,12715.0,19204.3,19845.7,0.033678468121499994,0.2648719474754227,take_profit_eod_mark,33.64999999999999,1682.4999999999995,2023-07-10,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1316835.72389465,0.0
2023-07-13,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-07-20,2023-07-14,2023-07-17,50,22.1,20.1,3602.5000000000005,98.59642754999999,3503.9035724500004,7,6,19474.8,19598.85,18900.0,19200.0,19750.0,20050.0,4.95,10.65,18.45,2.05,5.3,8.95,53.45,3.15,300.0,277.9,13894.999999999998,19177.9,19772.1,0.035039035724500005,0.2521701023713567,take_profit_eod_mark,32.800000000000004,1640.0000000000002,2023-07-17,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1320339.6274670998,0.0
2023-07-20,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-07-27,2023-07-21,2023-07-24,50,66.8,64.8,7237.5,103.99109915,7133.50890085,7,6,19970.2,19776.4,19400.0,19700.0,20250.0,20550.0,15.4,77.6,7.65,3.05,12.15,92.75,3.55,2.2,300.0,233.2,11660.0,19633.2,20316.8,0.0713350890085,0.6117932161963979,take_profit_eod_mark,98.0,4900.0,2023-07-24,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1327473.13636795,0.0
2023-07-27,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-08-03,2023-07-28,2023-07-31,50,31.6,29.6,2672.5,98.52794265000001,2573.97205735,7,6,19646.9,19751.8,19100.0,19400.0,19900.0,20200.0,4.05,18.1,22.2,4.65,3.0,6.55,24.8,2.5,300.0,268.4,13419.999999999998,19368.4,19931.6,0.025739720573499998,0.19180119652384503,take_profit_eod_mark,39.45,1972.5000000000002,2023-07-31,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1330047.1084252999,0.0
2023-08-01,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-08-03,2023-08-02,2023-08-03,50,70.45,68.45,12275.0,103.80862280000001,12171.1913772,2,1,19812.55,19596.55,19250.0,19550.0,20100.0,20400.0,3.5,73.6,1.45,1.1,0.2,179.2,0.1,0.05,300.0,229.55,11477.5,19479.55,20170.45,0.12171191377200001,1.0604392400087128,take_profit_eod_mark,116.55,5827.5,2023-08-03,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1342218.2998024998,0.0
2023-08-04,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-08-10,2023-08-07,2023-08-08,50,12.0,10.0,732.4999999999999,96.13954185,636.3604581499999,6,3,19576.25,19661.05,19000.0,19300.0,19850.0,20150.0,3.55,9.75,7.05,1.25,1.95,6.8,3.05,1.25,300.0,288.0,14400.0,19288.0,19862.0,0.0063636045814999985,0.04419169848263888,take_profit_eod_mark,11.8,590.0,2023-08-08,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1342854.6602606499,0.0
2023-08-10,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-08-17,2023-08-11,2023-08-14,50,37.050000000000004,35.050000000000004,3082.5000000000005,98.73279464999999,2983.7672053500005,7,6,19596.8,19504.35,19050.0,19350.0,19850.0,20150.0,5.35,38.45,5.6,1.65,3.75,31.35,1.85,0.85,300.0,262.95,13147.5,19312.95,19887.05,0.029837672053500006,0.22694559462635486,take_profit_eod_mark,41.00000000000001,2050.0000000000005,2023-08-14,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1345838.427466,0.0
2023-08-17,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-08-24,2023-08-18,2023-08-21,50,30.9,28.9,1954.9999999999998,97.95229030000002,1857.0477096999998,7,6,19393.9,19331.5,18850.0,19150.0,19650.0,19950.0,5.5,32.85,5.3,1.75,3.0,12.3,4.45,1.55,300.0,269.1,13455.000000000002,19119.1,19680.9,0.018570477096999997,0.1380191534522482,take_profit_eod_mark,32.5,1625.0,2023-08-21,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1347695.4751757,0.0
2023-08-24,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-08-31,2023-08-25,2023-08-28,50,47.7,45.7,3137.5,99.66865105000001,3037.83134895,7,6,19395.6,19250.3,18850.0,19150.0,19650.0,19950.0,8.4,51.6,6.8,2.3,3.65,20.05,4.15,1.5,300.0,252.3,12615.0,19102.3,19697.7,0.0303783134895,0.2408110462901308,take_profit_eod_mark,49.650000000000006,2482.5000000000005,2023-08-28,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1350733.30652465,0.0
2023-08-31,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-09-07,2023-09-01,2023-09-04,50,57.65,55.65,6892.5,101.51713845,6790.98286155,7,6,19252.0,19512.1,18700.0,19000.0,19500.0,19800.0,3.45,7.7,56.55,3.15,2.7,4.35,85.85,3.3,300.0,242.35,12117.5,18942.35,19557.65,0.0679098286155,0.5604277170662265,take_profit_eod_mark,92.75,4637.5,2023-09-04,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1357524.2893862,0.0
2023-09-07,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-09-14,2023-09-08,2023-09-11,50,23.25,21.25,3465.0,98.5864819,3366.4135181,7,6,19768.7,19872.45,19200.0,19500.0,20050.0,20350.0,4.8,13.3,16.95,2.2,4.2,7.25,51.2,4.2,300.0,276.75,13837.5,19476.75,20073.25,0.033664135181000004,0.2432819163938573,take_profit_eod_mark,29.200000000000003,1460.0000000000002,2023-09-11,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1360890.7029043,0.0
2023-09-14,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-09-21,2023-09-15,2023-09-18,50,21.450000000000003,19.450000000000003,1345.0,97.2601827,1247.7398173,7,6,20172.0,20249.6,19600.0,19900.0,20450.0,20750.0,5.9,15.15,13.95,1.75,3.0,9.85,4.15,1.55,300.0,278.55,13927.5,19878.55,20471.45,0.012477398172999999,0.08958821161730389,take_profit_eod_mark,19.450000000000003,972.5000000000001,2023-09-18,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1362138.4427216002,0.0
2023-09-21,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-09-28,2023-09-22,2023-09-25,50,27.0,25.0,2029.9999999999998,97.9079554,1932.0920445999998,7,6,19778.7,19708.25,19200.0,19500.0,20050.0,20350.0,6.2,27.7,8.05,2.55,2.85,17.95,3.9,1.4,300.0,273.0,13650.0,19473.0,20077.0,0.019320920446,0.1415452047326007,take_profit_eod_mark,29.15,1457.5,2023-09-25,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1364070.5347662002,0.0
2023-09-28,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-10-05,2023-09-29,2023-10-03,50,29.75,27.75,1687.5,97.46177595,1590.03822405,7,6,19522.95,19709.0,18950.0,19250.0,19800.0,20100.0,2.5,7.15,27.7,2.6,1.7,5.6,5.7,1.6,300.0,270.25,13512.5,19220.25,19829.75,0.0159003822405,0.11767165395374654,take_profit_eod_mark,29.0,1450.0,2023-10-03,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1365660.5729902503,0.0
2023-10-05,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-10-12,2023-10-06,2023-10-09,50,24.499999999999996,22.499999999999996,2167.4999999999995,97.81525885,2069.6847411499994,7,6,19568.0,19678.5,19000.0,19300.0,19850.0,20150.0,3.55,10.1,19.45,1.5,6.3,25.55,4.9,1.3,300.0,275.5,13775.0,19275.5,19874.5,0.020696847411499995,0.15024934599999995,take_profit_eod_mark,25.049999999999994,1252.4999999999998,2023-10-09,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1367730.2577314002,0.0
2023-10-12,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-10-19,2023-10-13,2023-10-16,50,30.35,28.35,2402.5,98.46353655000001,2304.03646345,7,6,19843.5,19742.05,19250.0,19550.0,20100.0,20400.0,8.15,33.6,6.15,1.25,4.95,23.75,4.0,1.1,300.0,269.65,13482.499999999998,19519.65,20130.35,0.023040364634500002,0.17089089289449289,take_profit_eod_mark,36.65,1832.5,2023-10-16,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1370034.2941948501,0.0
2023-10-19,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-10-26,2023-10-20,2023-10-23,50,33.6,31.6,6925.0,101.96798479999998,6823.0320152,7,6,19618.75,19527.85,19050.0,19350.0,19900.0,20200.0,6.35,34.7,6.9,1.65,20.0,127.95,2.8,1.85,300.0,266.4,13319.999999999998,19316.4,19933.6,0.068230320152,0.5122396407807809,take_profit_eod_mark,20.200000000000003,1010.0000000000001,2023-10-23,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1376857.3262100501,0.0
2023-10-26,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-11-02,2023-10-27,2023-10-30,50,85.75000000000001,83.75000000000001,9840.0,106.1172575,9733.8827425,7,6,18856.7,19131.35,18300.0,18600.0,19100.0,19400.0,5.5,12.9,90.2,11.85,3.4,6.35,124.7,12.6,300.0,214.25,10712.5,18514.25,19185.75,0.097338827425,0.9086471638273046,take_profit_eod_mark,105.95000000000002,5297.500000000001,2023-10-30,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1386591.20895255,0.0
2023-10-31,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-11-02,2023-11-01,2023-11-02,50,27.349999999999998,25.349999999999998,1172.5,96.54517754999999,1075.95482245,2,1,19158.2,19060.25,18600.0,18900.0,19400.0,19700.0,1.35,28.1,1.4,0.8,0.05,0.1,0.1,0.05,300.0,272.65,13632.499999999998,18872.65,19427.35,0.0107595482245,0.07892571593251421,take_profit_eod_mark,22.049999999999997,1102.4999999999998,2023-11-02,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1387667.163775,0.0
2023-11-03,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-11-09,2023-11-06,2023-11-07,50,23.95,21.95,1785.0000000000002,97.1215737,1687.8784263000002,6,3,19303.6,19486.5,18750.0,19050.0,19550.0,19850.0,2.7,5.95,22.3,1.6,1.7,3.8,14.95,1.3,300.0,276.05,13802.5,19026.05,19573.95,0.016878784263,0.12228787729034597,take_profit_eod_mark,26.549999999999997,1327.4999999999998,2023-11-07,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1389355.0422013,0.0
2023-11-09,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-11-16,2023-11-10,2023-11-13,50,17.849999999999994,15.849999999999994,1049.9999999999995,96.4527924,953.5472075999995,7,6,19484.6,19482.65,18900.0,19200.0,19750.0,20050.0,3.1,16.2,6.1,1.35,1.4,6.3,3.2,0.95,300.0,282.15,14107.499999999998,19182.15,19767.85,0.009535472075999996,0.06759150860180753,take_profit_eod_mark,15.149999999999995,757.4999999999998,2023-11-13,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1390308.5894089,0.0
2023-11-16,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-11-23,2023-11-17,2023-11-20,50,27.3,25.3,2315.0,98.1234311,2216.8765689,7,6,19829.7,19806.5,19250.0,19550.0,20100.0,20400.0,5.95,25.0,10.75,2.5,3.5,23.85,4.5,1.85,300.0,272.7,13635.0,19522.7,20127.3,0.022168765689000003,0.16258720710671068,take_profit_eod_mark,35.95,1797.5000000000002,2023-11-20,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1392525.4659777998,0.0
2023-11-23,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-11-30,2023-11-24,2023-11-28,50,15.15,13.15,825.0,96.24048549999999,728.7595145,7,6,19868.75,19826.95,19300.0,19600.0,20150.0,20450.0,3.45,16.0,3.75,1.15,1.8,4.4,3.35,0.6,300.0,284.85,14242.500000000002,19584.85,20165.15,0.007287595145,0.05116794906090925,take_profit_eod_mark,12.3,615.0,2023-11-28,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1393254.2254922998,0.0
2023-11-30,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-12-07,2023-12-01,2023-12-04,50,75.55000000000001,73.55000000000001,14705.000000000004,116.43880490000001,14588.561195100003,7,6,20129.4,20375.15,19550.0,19850.0,20400.0,20700.0,8.5,21.15,72.5,9.6,4.2,6.35,324.6,104.2,300.0,224.45,11222.5,19774.45,20475.55,0.14588561195100003,1.299938622864781,take_profit_eod_mark,119.00000000000001,5950.000000000001,2023-12-04,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1407842.7866873997,0.0
2023-12-07,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-12-14,2023-12-08,2023-12-11,50,35.300000000000004,33.300000000000004,2747.5,99.12166995000001,2648.37833005,7,6,21030.8,21075.0,20450.0,20750.0,21300.0,21600.0,7.05,24.65,22.0,4.3,4.55,16.65,13.95,2.4,300.0,264.7,13235.0,20714.7,21335.3,0.0264837833005,0.20010414280695127,take_profit_eod_mark,43.50000000000001,2175.0000000000005,2023-12-11,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1410491.1650174498,0.0
2023-12-14,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-12-21,2023-12-15,2023-12-18,50,75.85,73.85,5555.0,103.9335699,5451.0664301,7,6,21327.65,21557.1,20750.0,21050.0,21600.0,21900.0,10.05,22.5,77.3,13.9,4.7,14.85,35.95,6.85,300.0,224.15,11207.5,20974.15,21675.85,0.054510664300999996,0.4863766611733214,take_profit_eod_mark,79.19999999999999,3959.9999999999995,2023-12-18,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1415942.2314475498,0.0
2023-12-19,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-12-21,2023-12-20,2023-12-21,50,100.10000000000001,98.10000000000001,5072.5,103.60381784999998,4968.89618215,2,1,21527.75,21217.05,20950.0,21250.0,21800.0,22100.0,19.55,119.1,2.4,1.85,0.15,5.45,0.1,0.05,300.0,199.89999999999998,9994.999999999998,21149.9,21900.1,0.0496889618215,0.4971381873086544,take_profit_eod_mark,36.70000000000001,1835.0000000000005,2023-12-21,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1420911.1276297,0.0
2023-12-22,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2023-12-28,2023-12-26,2023-12-27,50,21.95,19.95,3487.5,98.19892115,3389.30107885,6,2,21402.35,21472.3,20800.0,21100.0,21700.0,22000.0,5.05,14.0,14.8,1.8,2.95,4.4,52.35,2.0,300.0,278.05,13902.5,21078.05,21721.95,0.0338930107885,0.24379076272972489,take_profit_eod_mark,27.999999999999996,1399.9999999999998,2023-12-27,True,2023,2015-01-01,2022-12-30,0.30511343508100813,1424300.4287085498,0.0
2024-01-01,0,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-01-04,2024-01-02,2024-01-03,50,52.15,50.15,7815.000000000001,102.3477377,7712.652262300001,3,2,21888.9,21756.75,21300.0,21600.0,22200.0,22500.0,10.1,61.15,3.35,2.25,6.85,114.8,1.0,0.8,300.0,247.85,12392.5,21547.85,22252.15,0.07712652262300002,0.6223645158200525,take_profit_eod_mark,88.0,4400.0,2024-01-03,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1432013.0809708498,0.0
2024-01-04,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-01-11,2024-01-05,2024-01-08,50,34.7,32.7,5312.500000000001,100.97058974999999,5211.529410250001,7,6,21785.95,21793.85,21200.0,21500.0,22100.0,22400.0,8.0,34.0,10.75,2.05,14.1,87.55,4.2,2.1,300.0,265.3,13265.0,21465.3,22134.7,0.05211529410250001,0.3928782065774596,take_profit_eod_mark,41.85,2092.5,2024-01-08,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1437224.6103810999,0.0
2024-01-11,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-01-18,2024-01-12,2024-01-15,50,106.30000000000003,104.30000000000003,13795.000000000002,113.5723152,13681.427684800003,7,6,21678.45,21947.0,21100.0,21400.0,21950.0,22250.0,7.45,19.0,116.8,22.05,4.7,8.6,219.45,49.75,300.0,193.7,9685.0,21293.7,22056.3,0.13681427684800002,1.4126409586783688,take_profit_eod_mark,179.70000000000005,8985.000000000002,2024-01-15,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1450906.0380658999,0.0
2024-01-16,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-01-18,2024-01-17,2024-01-18,50,163.35000000000002,161.35000000000002,22497.500000000004,116.07451154999998,22381.425488450004,2,1,22029.5,21589.55,21450.0,21750.0,22350.0,22650.0,36.3,199.25,1.85,1.45,1.7,292.3,0.05,0.05,300.0,136.64999999999998,6832.499999999999,21586.65,22513.35,0.22381425488450005,3.2757300385583616,take_profit_eod_mark,213.25000000000003,10662.500000000002,2024-01-18,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1473287.46355435,0.0
2024-01-19,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-01-25,2024-01-23,2024-01-24,50,177.15000000000003,175.15000000000003,10662.500000000002,116.25363465000001,10546.246365350002,6,2,21672.15,21194.25,21100.0,21400.0,21950.0,22250.0,78.0,252.8,6.1,3.75,8.35,47.65,1.5,0.7,300.0,122.84999999999997,6142.499999999998,21222.85,22127.15,0.10546246365350001,1.716930625209606,take_profit_eod_mark,101.35000000000002,5067.500000000001,2024-01-24,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1483833.7099197,0.0
